Age,primary_streaming_service,hours_per_day,while_working,Instrumentalist,composer,fav_genre,exploratory,foreign_languages,bpm,classical,country,edm,folk,gospel,hiphop,jazz,kpop,latin,lofi,metal,pop,r&b,rap,rock,video_game,anxiety,depression,insomnia,ocd,Music effects
21,YouTube Music,2,TRUE,FALSE,FALSE,Pop,TRUE,FALSE,121,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,5,4,10,7,False effect
27,YouTube Music,3,TRUE,FALSE,FALSE,Pop,FALSE,FALSE,113,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Very frequently,Very frequently,7,2,0,1,Improve
18,Spotify,6,TRUE,FALSE,FALSE,Folk,TRUE,TRUE,80,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,8,6,0,2,Improve
26,Spotify,3,FALSE,FALSE,FALSE,Metal,TRUE,FALSE,140,Rarely,Sometimes,Rarely,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Sometimes,Never,1,3,10,0,False effect
37,Spotify,2,TRUE,FALSE,FALSE,Rock,TRUE,FALSE,100,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,8,10,10,2,Worsen
26,Spotify,5,TRUE,TRUE,FALSE,Folk,TRUE,TRUE,92,Sometimes,Sometimes,Rarely,Very frequently,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Never,Sometimes,Rarely,Sometimes,Sometimes,Rarely,4,7,6,0,False effect
19,Spotify,4,FALSE,FALSE,FALSE,Pop,FALSE,TRUE,120,Never,Sometimes,Very frequently,Sometimes,Never,Rarely,Never,Never,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Never,9,6,3,0,False effect
22,Spotify,4,TRUE,FALSE,FALSE,Rock,TRUE,FALSE,93,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,10,7,4,4,Improve
43,I do Falset use a streaming service.,0,FALSE,FALSE,FALSE,Rock,FALSE,FALSE,,Rarely,Sometimes,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,1,2,2,0,False effect
24,I do Falset use a streaming service.,12,TRUE,TRUE,TRUE,Rock,TRUE,FALSE,136,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,7,10,0,8,Improve
21,I do Falset use a streaming service.,0.5,FALSE,FALSE,FALSE,Pop,FALSE,FALSE,108,Never,Sometimes,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Never,Sometimes,Very frequently,Sometimes,10,2,1,10,Worsen
28,I do Falset use a streaming service.,1,TRUE,FALSE,FALSE,Rock,FALSE,FALSE,147,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,2,1,2,2,Improve
23,YouTube Music,3,TRUE,FALSE,FALSE,R&B,TRUE,TRUE,93,Very frequently,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,3,10,0,0,False effect
20,Apple Music,12,FALSE,FALSE,FALSE,Rock,TRUE,TRUE,98,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Rarely,Very frequently,Never,Never,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,7,10,2,0,Improve
17,Spotify,4,TRUE,TRUE,TRUE,Metal,FALSE,FALSE,120,Never,Sometimes,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Never,4,2,0,0,Improve
19,Spotify,3,TRUE,FALSE,FALSE,R&B,FALSE,FALSE,130,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,4,2,5,3,Improve
32,Spotify,1,TRUE,FALSE,FALSE,Metal,TRUE,TRUE,218,Sometimes,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,6,8,7,0,Improve
18,YouTube Music,4,FALSE,FALSE,FALSE,Folk,TRUE,TRUE,123,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,8,6,4,0,Improve
20,Other streaming service,2,TRUE,TRUE,TRUE,Rock,TRUE,FALSE,135,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Never,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Never,2,2,0,0,False effect
27,Spotify,3,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,105,Rarely,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Rarely,8,7,9,3,Improve
15,Spotify,3,TRUE,TRUE,FALSE,Rock,FALSE,,132,Sometimes,Sometimes,Sometimes,Very frequently,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,4,3,5,0,False effect
26,Spotify,1,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,,Rarely,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Never,6,1,0,4,False effect
24,Spotify,2,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,115,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,6,6,3,6,Improve
20,Spotify,1,TRUE,FALSE,FALSE,K pop,TRUE,TRUE,120,Sometimes,Sometimes,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,8,7,1,1,False effect
21,YouTube Music,0.5,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,,Never,Sometimes,Rarely,Rarely,Never,Very frequently,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,5,3,4,1,Improve
16,Spotify,2,TRUE,FALSE,FALSE,Video game music,FALSE,FALSE,149,Very frequently,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,6,2,4,3,Improve
21,Spotify,11,TRUE,TRUE,TRUE,Metal,TRUE,TRUE,125,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Very frequently,Sometimes,5,6,6,0,Improve
27,Spotify,10,TRUE,TRUE,TRUE,Jazz,TRUE,TRUE,132,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,6,10,8,1,Improve
17,Spotify,5,TRUE,TRUE,FALSE,Rock,TRUE,FALSE,110,Very frequently,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,7,3,9,7,Improve
21,Spotify,1.5,TRUE,TRUE,FALSE,Classical,TRUE,TRUE,110,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Very frequently,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Rarely,4,6,0,0,False effect
17,Spotify,2,TRUE,FALSE,FALSE,Folk,TRUE,TRUE,116,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,9,4,0,1,Improve
21,Spotify,3,FALSE,FALSE,FALSE,Rap,TRUE,TRUE,145,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,9,7,7,5,Improve
17,YouTube Music,2,FALSE,FALSE,TRUE,Rock,TRUE,FALSE,,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Rarely,5,10,2,7,False effect
36,YouTube Music,3,TRUE,FALSE,FALSE,Country,FALSE,TRUE,105,Very frequently,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,1,0,1,0,Improve
18,Spotify,4,FALSE,FALSE,FALSE,R&B,TRUE,TRUE,80,Rarely,Sometimes,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,8,7,2,6,Improve
18,Spotify,1,FALSE,FALSE,FALSE,K pop,FALSE,TRUE,100,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Never,5,1,4,0,Improve
18,Apple Music,5,TRUE,TRUE,FALSE,Latin,TRUE,TRUE,73,Very frequently,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,10,6,0,0,Improve
18,Apple Music,2,TRUE,FALSE,FALSE,R&B,TRUE,FALSE,80,Never,Sometimes,Very frequently,Never,Sometimes,Very frequently,Never,Sometimes,Never,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Rarely,Rarely,7,5,5,5,Improve
18,Spotify,7,TRUE,FALSE,FALSE,Hip hop,TRUE,TRUE,,Very frequently,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Very frequently,Rarely,Rarely,Sometimes,Rarely,3,1,0,3,Improve
18,Spotify,2,TRUE,FALSE,FALSE,Rap,TRUE,TRUE,,Rarely,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Never,Sometimes,Sometimes,Very frequently,5,8,7,4,Improve
18,I do Falset use a streaming service.,1,TRUE,FALSE,FALSE,Classical,FALSE,FALSE,120,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,2,0,0,5,False effect
18,I do Falset use a streaming service.,1,FALSE,TRUE,FALSE,Classical,FALSE,FALSE,117,Very frequently,Very frequently,Never,Sometimes,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,7,0,0,0,False effect
18,Spotify,4,TRUE,FALSE,FALSE,R&B,FALSE,FALSE,,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Never,Rarely,Never,8,0,0,2,False effect
20,Spotify,6,TRUE,FALSE,FALSE,R&B,TRUE,TRUE,89,Rarely,Very frequently,Rarely,Sometimes,Never,Sometimes,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Never,Never,4,1,1,0,Improve
19,Spotify,3,TRUE,FALSE,FALSE,Hip hop,TRUE,FALSE,115,Sometimes,Very frequently,Rarely,Rarely,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Rarely,Never,Sometimes,Sometimes,3,8,0,2,Improve
17,Spotify,4,TRUE,FALSE,FALSE,Hip hop,TRUE,FALSE,144,Sometimes,Very frequently,Never,Very frequently,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,7,0,2,2,Improve
23,Spotify,4,TRUE,FALSE,FALSE,Video game music,TRUE,TRUE,105,Rarely,Very frequently,Never,Very frequently,Never,Never,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Sometimes,10,8,10,0,Improve
18,YouTube Music,1,TRUE,TRUE,TRUE,Pop,TRUE,FALSE,114,Never,Very frequently,Sometimes,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,7,1,1,1,Improve
19,Spotify,2,TRUE,TRUE,FALSE,Pop,TRUE,TRUE,145,Rarely,Very frequently,Rarely,Never,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Very frequently,Rarely,Never,Sometimes,Never,5,9,1,7,False effect
89,Spotify,24,TRUE,TRUE,TRUE,Rap,FALSE,FALSE,143,Never,Very frequently,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,0,0,0,0,False effect
20,Spotify,5,TRUE,TRUE,TRUE,R&B,TRUE,TRUE,128,Very frequently,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,10,6,3,8,Improve
16,Spotify,3,FALSE,TRUE,FALSE,Rock,TRUE,TRUE,90,Rarely,Very frequently,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Very frequently,Rarely,Sometimes,Sometimes,Rarely,7,3.5,3.5,5.5,Improve
17,Spotify,4,TRUE,TRUE,TRUE,Country,TRUE,TRUE,110,Sometimes,Very frequently,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Never,2,0,0,2,Improve
16,Spotify,9,TRUE,FALSE,FALSE,Metal,FALSE,TRUE,130,Rarely,Very frequently,Never,Sometimes,Rarely,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,10,10,10,8,Improve
20,YouTube Music,1,TRUE,FALSE,FALSE,Pop,FALSE,TRUE,,Sometimes,Very frequently,Rarely,Sometimes,Never,Sometimes,Rarely,Sometimes,Never,Never,Never,Very frequently,Very frequently,Rarely,Sometimes,Never,8,9,6,5,Worsen
30,YouTube Music,1,TRUE,TRUE,FALSE,Rock,TRUE,TRUE,115,Sometimes,Very frequently,Rarely,Sometimes,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Never,9,7,8,4,Improve
37,Spotify,2,TRUE,FALSE,FALSE,Folk,TRUE,FALSE,186,Sometimes,Very frequently,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Sometimes,Never,6,4,5,0,Improve
44,YouTube Music,1.5,FALSE,FALSE,FALSE,Folk,FALSE,FALSE,99,Rarely,Very frequently,Rarely,Sometimes,Never,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,Never,8,5,9,4,Improve
21,Spotify,2,TRUE,TRUE,FALSE,Metal,TRUE,TRUE,150,Never,Very frequently,Never,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Never,Sometimes,Very frequently,Rarely,3,7,0,0,Improve
19,Spotify,4,TRUE,TRUE,FALSE,Pop,TRUE,FALSE,149,Sometimes,Very frequently,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,9,1,0,9,Improve
23,Spotify,1,TRUE,TRUE,FALSE,Rock,TRUE,TRUE,,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Never,Never,Never,Never,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Never,8,6,1,4,Improve
26,Spotify,1,FALSE,FALSE,FALSE,Country,TRUE,FALSE,120,Sometimes,Very frequently,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,4,1,1,6,Improve
18,Spotify,3,TRUE,FALSE,FALSE,Video game music,TRUE,TRUE,140,Sometimes,Very frequently,Never,Rarely,Very frequently,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,6,5,3,1,False effect
35,Spotify,4,TRUE,TRUE,TRUE,Hip hop,TRUE,FALSE,90,Sometimes,Very frequently,Never,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,7,8,6,5,Improve
16,Spotify,8,TRUE,TRUE,TRUE,Rock,TRUE,FALSE,120,Very frequently,Very frequently,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,8,9,5,10,Improve
19,Spotify,5,TRUE,FALSE,FALSE,Metal,TRUE,TRUE,210,Never,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,8,6,7,0,Improve
23,I do Falset use a streaming service.,3,TRUE,FALSE,FALSE,Rock,FALSE,FALSE,,Never,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,10,5,2,0,Improve
17,YouTube Music,8,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,95,Rarely,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,5,2,4,7,False effect
29,Apple Music,1,FALSE,FALSE,FALSE,Country,TRUE,FALSE,163,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,9,3,2,0,False effect
21,Spotify,4,TRUE,TRUE,TRUE,Pop,FALSE,FALSE,97,Rarely,Very frequently,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,4,6,3,4,Improve
17,Spotify,1,FALSE,FALSE,FALSE,Metal,TRUE,TRUE,137,Sometimes,Very frequently,Never,Rarely,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Rarely,9,8,4,0,Improve
23,Spotify,2,FALSE,FALSE,FALSE,Rock,TRUE,TRUE,,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,5,7,10,2,False effect
17,Spotify,1,TRUE,TRUE,FALSE,Metal,TRUE,TRUE,70,Rarely,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,8,3,9,2,False effect
22,Spotify,3,TRUE,FALSE,FALSE,Video game music,TRUE,TRUE,150,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,10,10,6,8,Improve
17,Spotify,5,TRUE,FALSE,FALSE,Hip hop,TRUE,FALSE,168,Rarely,Very frequently,Never,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Never,Never,Very frequently,Sometimes,Never,Sometimes,Never,7,7,5,5,Improve
19,Spotify,5,TRUE,TRUE,FALSE,Pop,TRUE,TRUE,163,Very frequently,Very frequently,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,10,8,1,0,Improve
19,Spotify,4,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,140,Sometimes,Very frequently,Never,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Sometimes,Very frequently,Sometimes,8,6,2,0,Improve
16,Spotify,6,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,105,Rarely,Very frequently,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,10,7,6,10,Improve
19,Spotify,6,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,78,Rarely,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,6,6,8,0,Improve
13,Spotify,1,TRUE,FALSE,FALSE,Video game music,TRUE,FALSE,128,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,10,10,8,4,Worsen
18,Apple Music,18,TRUE,FALSE,FALSE,EDM,TRUE,FALSE,90,Sometimes,Very frequently,Rarely,Very frequently,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,9,8,5,10,Improve
26,YouTube Music,1,TRUE,FALSE,FALSE,Metal,TRUE,TRUE,136,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,0,0,0,0,False effect
14,Other streaming service,7,TRUE,TRUE,FALSE,Country,TRUE,FALSE,108,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,7,3,1,2,Improve
21,I do Falset use a streaming service.,0.5,FALSE,FALSE,FALSE,Pop,TRUE,FALSE,95,Never,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,6,2,2,0,Improve
21,Spotify,2,TRUE,FALSE,FALSE,R&B,TRUE,TRUE,147,Sometimes,Very frequently,Sometimes,Never,Never,Rarely,Never,Very frequently,Sometimes,Never,Never,Rarely,Sometimes,Never,Never,Never,7,6,4,6,Improve
17,Spotify,2,TRUE,TRUE,FALSE,Rock,TRUE,TRUE,120,Very frequently,Very frequently,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Never,7,6,0,9,Improve
18,Spotify,1,TRUE,TRUE,FALSE,Pop,TRUE,TRUE,160,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Never,3,2,2,5,Improve
19,Other streaming service,6,TRUE,FALSE,TRUE,Rap,TRUE,FALSE,120,Rarely,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,2,2,2,2,Improve
19,Spotify,5,TRUE,TRUE,FALSE,Classical,FALSE,FALSE,170,Very frequently,Very frequently,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,2,3,2,1,Improve
29,YouTube Music,2,TRUE,FALSE,FALSE,Hip hop,TRUE,TRUE,98,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,2,2,2,5,Improve
